Machine_ID,Temperature,Run_Time,Downtime_Flag
M254,64.80630034045987,170.39411621441388,0
M255,75.15765927133748,89.32274130093218,0
M256,92.66911149186623,164.0402268626738,0
M257,72.92330534381219,113.36360611083269,0
M258,84.43819428146229,394.19431912464466,1
M259,87.74634053429337,223.77580263997388,1
M260,70.73069528421917,323.42463601996695,0
M261,79.404746439382,130.9290396581641,0
M262,47.58732659930927,117.98515819890886,0
M263,69.7561235866571,252.66940513929092,1
M264,77.4743184860684,110.8137720668729,0
M265,67.5221681803515,144.55842401852777,0
M266,96.32411303931636,403.365312301091,1
M267,65.69858622039368,147.67117406674745,0
M268,75.59955513303017,78.30497845227752,0
M269,81.30740577286092,61.14317806592897,0
M270,94.41273289066116,72.6223293694852,0
M271,65.6413784882056,332.7316884737502,1
M272,91.63163752154959,135.4101914555692,0
M273,80.10233061019586,553.5263263629963,1
M274,70.18491348952048,374.16080767414684,0
M275,84.6210347426327,450.28329183041,0
M276,81.9905969557347,299.896860399501,1
M277,73.99783122841205,246.1161240690955,1
M278,80.69802084990019,115.62452351649333,0
M279,76.14686403138239,183.01044337896494,0
M280,81.13517345251248,258.41655196089636,0
M281,86.62130674521046,290.85011234222515,1
M282,95.86016816145352,94.30997991807976,1
M283,67.62184501173151,165.40989413564685,0
M284,101.33033374656267,175.53064865565588,0
M285,60.47912200477498,171.9221925581286,0
M286,78.48214904964416,101.71857248535332,0
M287,85.88317206484577,424.3075326787402,1
M288,82.80991867735032,162.49281393826826,0
M289,73.77300480179406,105.96195281801958,0
M290,77.91877749642725,429.4363546248522,0
M291,75.06999065341168,374.3354575907336,0
M292,74.10635243055789,197.15568453337588,0
M293,88.49602097021025,60.79250638588691,1
M294,83.57015485965047,142.23568081235183,0
M295,73.07090404739346,69.11474811030575,0
M296,88.9959987543325,237.03424010297684,1
M297,83.07299520876609,136.91442297710853,0
M298,88.1286211883896,180.71157942504465,0
M299,86.29628841923612,410.74471016267216,1
M300,71.71004989077927,131.50902883597234,0
M301,74.3981895980303,231.97716323533228,0
M302,87.47293605123262,266.896056247118,1
M303,86.10370265433465,327.678878304698,1
M304,79.79098406035853,173.91051963131324,0
M305,81.17327383308782,164.51626864343493,0
M306,92.77664895788425,162.49327393125668,0
M307,74.0842861116417,220.80314052675826,0
M308,85.47097381170038,366.5991626015648,1
M309,77.97807347566106,158.5810842364477,0
M310,77.82318796772779,35.40065401223867,0
M311,90.9877685198719,281.6680215694621,1
M312,88.2541634898803,189.8222928802594,1
M313,88.13509636000639,237.30012805490972,1
M314,93.05478807154329,70.73393860589299,0
M315,80.21003841632759,137.20213345285742,0
M316,86.81952971294965,270.37724073672746,1
M317,76.89733243406543,87.55658776588365,0
M318,83.24166352488442,231.71468939754303,1
M319,78.69856945632316,179.94204933686194,0
M320,80.96995964992718,121.61192949137343,0
M321,85.95157025436913,116.1849492136336,1
M322,71.81779316766527,102.2602995653013,0
M323,100.9238727568546,189.30236302375997,0
M324,69.93982618500299,200.75049868743434,0
M325,67.85811387212269,150.3904349610439,0
M326,91.58110873500068,98.65001625230954,1
M327,87.91662693962935,228.38762413594864,1
M328,86.24119817052156,284.211110726587,1
M329,86.2834550926428,249.23158527482215,1
M330,79.87753227153085,459.30171588872327,0
M331,71.02745628514168,166.373933948395,0
M332,80.75804558193727,348.98588092857176,0
M333,73.22838288487888,128.1807942362972,0
M334,89.7511973341775,116.96799981341925,1
M335,78.52942618497862,195.33070723411026,0
M336,71.74502803207488,387.0248247359095,1
M337,76.78614158347007,156.7897304213951,0
M338,84.12931454275625,70.70121782866767,0
M339,74.36275447196026,281.5487672031662,0
M340,71.77779604433569,175.98151017551746,0
M341,82.43687211491913,213.45008900064673,0
M342,82.44966571108722,120.36372553077119,0
M343,74.9305682462887,194.39339138533194,0
M344,75.28961694381677,77.22870131477605,0
M345,82.32049937357637,427.5329172922506,1
M346,65.51915658502676,307.400221049471,0
M347,65.92536225623445,189.90704550973172,0
M348,72.81555778747564,277.700331260516,0
M349,77.86552848288153,128.3629733948765,0
M350,83.10907565598005,300.68154902532314,0
M351,94.75356216949552,153.1126589400988,1
M352,88.5765962320202,147.3388665449871,1
M353,78.40061470036574,106.24897625596516,0
M354,79.80983792097311,226.95396711356852,0
M355,69.97470635362191,185.66195987599335,0
M356,79.8148686400761,354.506423964372,0
M357,77.11341361079862,99.26858093778256,0
M358,83.22718560338089,227.47405183831475,0
M359,71.72769056447677,322.1339847256732,0
M360,85.19346514241172,559.8230245869154,1
M361,95.32738913002578,202.58107077768096,1
M362,78.91239851543142,151.55640907557287,0
M363,84.01711722098942,199.93985234453504,0
M364,86.90143991711112,340.63025264117044,1
M365,75.98779528114164,340.5604445131045,1
M366,82.24092481810416,172.2598770433099,0
M367,80.12592400781794,337.65770022112906,0
M368,80.97676098548831,181.15258729786152,0
M369,72.26990216144533,276.1684136844281,1
M370,80.24510174258943,240.81909831514778,0
M371,84.9799829124545,148.32510698871303,0
M372,94.51143607795042,108.4409558521412,0
M373,89.59270826085206,326.30249867341513,1
M374,101.53182457511556,370.9667237266733,1
M375,72.3265243711195,224.76782171040472,0
M376,88.72320636720679,181.026523812695,0
M377,81.83342005738352,92.03268418722269,0
M378,101.89802933217672,322.1748813564492,1
M379,71.91701714644849,211.8156021385356,0
M380,71.60278157819224,159.64548188660282,0
M381,74.00607354555977,280.0460382539073,0
M382,58.76104275690193,82.3017157663717,0
M383,74.74244978319238,103.26855361425214,0
M384,72.40867338446301,125.79875870495829,0
M385,81.50393786476208,237.06921006427862,0
M386,83.4175597577716,201.07007444290997,0
M387,98.76170839215887,251.0651074051078,1
M388,89.5042383818605,311.42446064930664,1
M389,74.23096344337597,255.56085125562595,1
M390,71.01585328651642,432.02445866783233,0
M391,84.91919171506505,311.06758952473916,0
M392,66.79766792979358,172.04755432669344,0
M393,98.31458765854353,136.70746797344208,0
M394,91.79440120721287,174.80131843555912,0
M395,75.30824347895295,259.9922054071166,0
M396,62.868654709091224,144.7196220860772,0
M397,93.53872374165412,263.5564048458762,1
M398,78.85460154747382,248.78692866045657,0
M399,92.37816311973462,107.5643694105334,0
M400,64.05572341205632,308.20277890368743,1
M401,74.00624977046228,220.79466605017072,0
M402,80.05243699718183,421.6480599084025,0
M403,80.46980593764742,181.48032589241018,0
M404,75.49934528520757,155.81109464402374,0
M405,86.22849932347499,99.82367574967931,0
M406,69.32379570617405,98.92491800124527,0
M407,78.57620514978707,290.19973830452824,0
M408,81.20295631711899,400.72296324201966,0
M409,85.14438834058748,173.5138073215859,0
M410,87.11614878088889,167.64024358035806,0
M411,68.75357908162131,190.12243820819927,0
M412,64.65885829264377,318.5909490611868,1
M413,92.7767682189851,108.10782520005966,0
M414,83.32314011979592,207.11552054942857,1
M415,72.51513463443446,293.44848068146973,1
M416,95.51151975522524,235.61605292935175,1
M417,81.15674634292859,27.205788286739402,0
M418,91.79297184063826,256.19478157357065,1
M419,80.67518481410109,236.76192044725153,1
M420,100.60747924881987,348.8068156453101,1
M421,97.55340842443204,385.0743738127366,1
M422,77.51035851520926,340.2421596068772,0
M423,89.71570950954356,190.65080674913523,1
M424,86.45375949585147,68.75250588898632,0
M425,93.68631557532349,479.6301413067501,1
M426,70.35076539419896,167.00388370095675,0
M427,86.8605145999844,187.5397161360199,0
M428,90.58424486849587,398.21872652632715,1
M429,62.41260513576886,121.03906668291829,0
M430,68.16741487334225,83.76738186861668,0
M431,59.607678222398995,145.2259305953129,0
M432,77.30593165555442,124.70879565749713,0
M433,87.17542255795962,78.96102996394494,0
M434,95.02357052096028,175.4911343791181,1
M435,80.74094780419775,191.3401524878827,0
M436,96.28615545571292,76.19638425210877,0
M437,66.19898541785109,155.29373146169695,0
M438,62.96617560644845,120.33730393518776,0
M439,79.44452301103381,56.02709427917964,0
M440,83.84065448939307,194.5682304450462,0
M441,79.67305251905907,204.51227470593082,1
M442,59.325578999601234,120.35083216512925,0
M443,79.10879960487212,306.85449914239314,1
M444,66.95530499495146,185.38134748208927,0
M445,86.69672548830039,123.5287414963006,0
M446,83.66598246096848,73.24076499164825,0
M447,70.60120213672644,210.11647459329197,0
M448,74.86133082663306,236.48072538483885,1
M449,69.40786478111049,140.86387919569168,0
M450,79.37320902726829,197.74988974721163,0
M451,89.55142320501238,385.06532445586606,1
M452,70.14273953664457,283.302119340038,1
M453,85.04046515517844,44.848768277939875,0
M454,74.69742381627559,122.73964120516263,0
M455,72.07127167737656,171.05138840878027,0
M456,78.92969640045442,190.79021677046984,0
M457,69.64757677580626,199.95950155964707,0
M458,74.46350694652818,228.9845975636787,0
M459,68.02122107411151,174.0553052506544,0
M460,99.6472513291639,185.1439756129934,0
M461,80.35263551971728,290.5677816751571,0
M462,73.00274492007415,212.22027580009822,0
M463,82.13979910734221,94.18481905735212,0
M464,78.8767195030917,193.9247913115846,0
M465,77.79030400466777,171.30011460629427,1
M466,86.14166700043425,55.737572637725975,0
M467,87.57507710047305,199.06826931614253,1
M468,74.69498852389472,101.49323167640681,0
M469,74.2418175935532,292.6970781473965,0
M470,77.24948302848355,227.35105906458887,0
M471,56.980788352644154,91.15275371553733,0
M472,64.84808937801448,286.1673779771677,1
M473,93.66874267444524,351.5788303432524,1
M474,96.44967713501283,160.4201371862771,0
M475,77.50963960443622,170.77255458491857,0
M476,85.76556963055766,272.43464527945514,1
M477,83.11250154543536,338.7155284335672,0
M478,110.78880808455239,65.7827581235563,0
M479,91.19574911434577,97.46229146668854,0
M480,78.72082408519233,146.7466148079715,0
M481,70.44459559399574,155.39444840682197,0
M482,63.93553679742428,268.5696613195317,0
M483,82.03463635867223,339.5766569001392,0
M484,72.43649254715697,352.0546883373944,0
M485,65.77746290402325,64.7752982433953,0
M486,73.53427115757474,116.49479060169121,0
M487,69.18451996385605,88.72824796562377,0
M488,96.87141635072564,132.25830996108348,1
M489,88.81639756949451,116.23079411103842,0
M490,79.92027358683383,227.00496567456563,1
M491,94.79944138890026,240.76750457988402,1
M492,80.77368307647619,183.94890653636517,0
M493,71.38715798671737,175.0026903907362,0
M494,95.23124077269657,150.14028621889915,0
M495,85.38910043684659,159.654990773898,1
M496,69.62753845673544,382.9378876497943,0
M497,78.09661321916391,258.4847984067076,0
M498,71.24381746615242,153.19383260664392,0
M499,66.17200269035663,173.25063622805942,0
M500,89.26177547531641,229.62659850487927,1
M501,99.0941664047013,91.13543883281864,0
M502,66.01432426180858,197.36246280525037,0
M503,85.62969236690572,251.4584388601157,1
M504,73.49357430878173,235.58779498997393,0
M505,75.12874616235304,117.77935338373267,0
M506,74.07606075761132,130.0844638326532,0
M507,71.36009230320184,51.6245665442847,0
M508,80.48521627944827,264.6677114414434,0
M509,71.69049883588963,462.23737894893526,0
M510,82.70456825779839,108.6452032875245,0
M511,79.49761890550863,310.23464123212773,1
M512,77.6105195313359,442.0129698633656,0
M513,70.92436337958402,142.29438113114063,0
M514,74.23228669431667,173.37548477317844,0
M515,87.55391225825755,208.71591917110482,1
M516,85.00917187624381,231.85609629061256,1
M517,70.22444755201448,214.4367833152894,0
M518,80.99332305429226,148.33421662753756,0
M519,87.5138712337179,249.5157486446234,1
M520,63.305947188786284,150.1738693587692,0
M521,85.43360192379934,221.85988680265893,1
M522,73.37376241054153,180.54587986364393,0
M523,85.70598668593159,60.58207242376847,0
M524,72.36740843457483,332.63730708843957,0
M525,61.95117899335481,132.0122517112421,0
M526,63.72457562116837,348.9214263452085,0
M527,80.48084946661382,304.16969736994645,1
M528,82.59722501721483,205.54818487518358,1
M529,70.95683374895592,237.89001454804918,1
M530,86.38592458777374,252.30617609461598,1
M531,63.3847993773104,165.08122690575541,0
M532,79.33920201352683,169.22806474509437,0
M533,67.88983800237543,246.23612471382077,0
M534,73.4816389219784,181.5479335691524,0
M535,80.47398671316414,148.594583936598,0
M536,71.39586634716048,118.84511432814458,0
M537,76.15444455770175,225.1323748608503,1
M538,90.0629280921444,129.63790924238546,0
M539,74.23108130476851,278.91687590995036,0
M540,88.35692112065142,290.56627343349027,1
M541,68.70293145342382,236.9757621014294,1
M542,85.29804177915283,261.88738722642825,1
M543,94.41568620657901,237.32731439050698,1
M544,55.283554998727105,271.14021617261557,0
M545,72.03104744529523,265.4488581449134,1
M546,85.7707212718054,219.08251596554686,1
M547,77.96954613957007,306.0646794890142,0
M548,83.71145873371309,168.15984732508716,0
M549,73.9601481328418,120.8626018815739,0
M550,80.865897874729,117.44917862160817,0
M551,78.44322764607921,155.4006872065849,0
M552,91.67782061659807,55.22980132740061,0
M553,82.54420843301213,204.52227218856126,0
M554,83.37602662075201,253.97179947943332,0
M555,75.88123033877532,288.54651236653893,0
M556,75.12393775927507,68.4743571715771,0
M557,75.6744181218038,119.57469819741502,0
M558,83.94452142378297,274.7685702545452,0
M559,75.79015519179737,165.3949940688393,0
M560,82.89774856896413,251.14735868188833,1
M561,100.75400798645438,88.4388119973314,0
M562,88.71124703431693,346.89923456029436,1
M563,76.73976467832159,84.4052443541851,0
M564,92.01213922163944,19.57015139199286,0
M565,75.91924626978448,201.50494114953,1
M566,59.61875464822146,204.14822472079686,0
M567,69.91913689082595,140.17626615463655,0
M568,61.29208078974145,232.8275999380844,0
M569,76.48486515958692,236.11164974686244,0
M570,80.18418379189552,223.52924668181822,1
M571,96.76437312275283,138.79366961903202,1
M572,83.26927373764163,124.53913191952306,0
M573,77.80899471191135,146.87308778552216,0
M574,88.2940558118349,115.32756693554485,0
M575,57.88864690992115,312.9714685336602,1
M576,82.35614558108566,153.69762640512477,0
M577,87.70865193886966,198.59672722582988,0
M578,65.21413754220158,274.2201650415616,0
M579,91.43754043206928,112.2132936612408,1
M580,83.38496407494414,82.30782074866761,0
M581,75.84712086099199,115.54997523879548,0
M582,86.32781866106285,209.6381459363297,1
M583,102.70692857804396,202.4997902597783,1
M584,81.81866255058495,223.31611584690972,0
M585,82.48220586300336,173.62711812012137,0
M586,75.40639100459757,34.93644949264385,0
M587,71.50155630535208,170.77525572286223,0
M588,88.30335816544246,292.16645029828,1
M589,71.43916174091133,328.9775107999849,1
M590,80.71566237219392,191.95332816552371,0
M591,75.22342553234883,202.88119494221465,0
M592,84.78979825746391,248.83430330278875,0
M593,83.33662105286949,324.4395485118027,1
M594,90.375399442579,183.38388619126022,1
M595,74.89983601145254,247.12881259370064,0
M596,77.30125064706628,135.5135841259891,0
M597,70.21236284217693,89.53548232577529,0
M598,75.55706739923889,143.27195490066083,0
M599,83.77300493044852,360.5209416374206,1
M600,87.56988616645351,249.59045099681475,1
M601,70.77834675822375,94.48564156767644,0
M602,88.6960592010566,255.3108631752587,1
M603,93.55637858804951,98.66786513083674,0
M604,84.13434903223701,221.78478046908108,1
M605,98.76795812558066,109.82024228143572,1
M606,72.26210800896428,91.40685967268504,0
M607,67.55345296688583,389.86690942285327,0
M608,62.212797510957216,153.6360247626394,0
M609,94.96044311489183,247.36029110865934,1
M610,86.54365656354058,187.27901868363054,1
M611,79.44415329089544,103.14739278597567,0
M612,82.7996862631982,162.30597000548545,0
M613,68.74510952701624,103.65967697248352,0
M614,104.45751979616827,524.9166562074674,1
M615,81.29221181975228,269.18065320078637,1
M616,81.09394794604893,185.4927017159824,0
M617,87.25766623898691,240.8633750880668,1
M618,84.81009231736714,260.70945206915997,0
M619,82.23884024279131,261.04913940266243,0
M620,72.09525544554688,255.5952057952697,1
M621,84.71468357135996,246.03308169954136,0
M622,98.82024496475034,193.25926485995421,0
M623,93.45420046154977,375.2263056610841,1
M624,95.93186626639397,199.56474394533382,0
M625,74.88784323568815,188.24874659846859,0
M626,70.1039517974142,200.4353601338256,0
M627,78.74213079900352,207.69600059203856,1
M628,80.55724912288694,68.80538751762431,0
M629,90.94191518470949,114.90092876028395,0
M630,63.07535370285181,173.62407048598777,0
M631,95.29550319460614,66.72039281246755,0
M632,78.4199210142101,185.34034190977204,0
M633,75.7311893005258,206.32018647475942,0
M634,69.87895624739832,87.21334445206476,0
M635,63.451433281342304,130.42645871085813,0
M636,88.23170583961914,335.45420694745,1
M637,80.73317967188405,242.07958835158112,1
M638,67.10039100258946,235.29111798150302,0
M639,67.04921227936384,315.593317200746,0
M640,76.64215300709871,116.142212605213,0
M641,96.69021525289392,87.36436333554325,0
M642,77.40408648636395,295.0413890936784,0
M643,64.96857046881894,176.15729536418007,0
M644,77.54256935914056,114.4355654175745,0
M645,77.2727643025233,464.9840813805434,0
M646,53.03113357058429,68.4693340532537,0
M647,79.45705133482188,201.5958127507716,1
M648,77.69065469791322,165.73375746781488,0
M649,86.96206364813418,151.19582624969888,0
M650,98.48956094945345,42.63743507426663,0
M651,91.26565029547757,372.82585707065834,1
M652,77.3111130944517,78.00175345798183,0
M653,68.9347409125833,158.97003815518383,0
M654,105.7335980324986,145.23066870524465,0
M655,80.59218434014488,245.65343211303025,0
M656,80.13929291912946,68.94394739263649,0
M657,79.75874912889996,231.2385303842132,1
M658,81.98084760767856,202.10272583668348,1
M659,78.55639588076058,126.9764890943294,0
M660,74.26337993119763,227.20663327646284,1
M661,74.53141058759608,185.17271086075527,0
M662,79.67246729784002,416.02880217454094,0
M663,74.56575228866235,165.65636267397852,0
M664,72.87154217322836,106.16156435817554,0
